gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:12:30,FiddleSticks,true,0,0,0,3,0,0,0,0,0,0,0,0
00:16:06,Thresh,true,0,0,0,5,0,0,0,0,0,0,1,0
00:24:03,Milio,true,2,0,0,2,0,1,0,0,0,0,1,0
00:30:38,Pyke,false,0,0,0,10,0,1,0,0,0,0,1,0
00:15:22,Pyke,true,0,0,0,1,0,0,0,0,0,0,0,0
00:19:44,Bard,true,1,1,0,4,0,2,0,0,0,0,1,0
00:33:20,Bard,true,2,0,0,7,0,1,0,0,0,0,2,4
00:28:54,Milio,false,4,0,0,3,0,6,0,0,0,0,0,1
00:02:49,Bard,true,0,0,0,0,0,0,0,0,0,0,0,0
00:31:49,Galio,false,0,0,0,3,0,3,0,0,0,0,1,1
00:22:39,Nautilus,false,0,0,0,2,0,0,0,0,0,0,1,0
00:30:10,Milio,true,0,0,0,10,0,1,0,0,0,0,4,0
00:26:14,Rell,false,2,0,0,7,0,2,0,0,0,0,3,2
00:28:28,Bard,true,0,0,0,7,0,0,0,0,0,0,0,0
00:01:48,Bard,false,0,0,0,0,0,0,0,0,0,0,0,0
00:27:08,Thresh,true,0,0,0,5,0,1,0,0,0,0,0,0
00:32:24,Milio,true,2,0,0,24,0,0,0,0,1,0,0,0
00:20:32,Rell,true,0,0,0,7,0,0,0,0,0,0,0,0
00:26:24,Rell,true,0,0,0,6,0,0,0,0,0,0,1,0
00:12:21,Blitzcrank,false,0,0,0,8,0,4,0,0,0,0,0,0
00:27:05,Nautilus,true,5,1,0,10,0,0,0,0,0,0,0,0
00:26:28,Bard,true,2,0,0,4,0,0,0,0,2,0,0,0
00:31:34,Bard,false,0,1,0,7,0,0,0,0,0,0,2,0
00:21:23,Bard,false,0,0,0,1,0,2,0,0,0,0,0,0
00:31:23,Seraphine,false,0,0,0,3,0,0,0,0,0,0,1,0
00:24:34,Rell,true,0,0,0,1,0,0,0,0,0,0,1,0
00:29:09,Rell,false,1,0,0,0,0,0,0,0,0,0,0,0
00:07:54,Lulu,false,0,0,0,0,0,0,0,0,0,0,0,0
00:27:34,Bard,true,1,0,0,4,0,0,0,0,0,0,1,0
00:27:40,Seraphine,false,0,0,0,1,0,8,0,0,0,0,0,0
00:29:32,Syndra,true,0,0,0,5,0,1,1,0,0,0,0,1
00:24:47,Rakan,false,0,0,0,1,0,0,0,0,0,0,0,0
00:23:01,Fiora,false,0,0,0,1,0,1,0,0,0,0,0,0
00:28:23,Ornn,true,0,0,0,5,0,2,0,0,0,0,0,0
00:22:01,Sylas,true,0,0,0,1,0,0,0,0,0,0,0,0
00:32:50,Senna,true,0,0,0,2,0,1,0,0,0,0,0,0
00:15:10,Neeko,false,0,0,0,1,0,2,0,0,0,0,0,0
00:31:30,Nautilus,true,0,0,0,4,0,0,0,0,0,0,1,1
00:37:28,Viktor,true,0,0,0,12,0,1,0,0,0,0,0,0
00:22:31,Galio,true,0,0,0,4,0,0,0,0,0,0,0,0
00:27:00,Rell,true,0,0,0,5,0,3,2,0,0,0,1,0
00:26:36,Nautilus,false,0,0,0,0,0,0,0,0,0,0,0,0
00:21:50,Yuumi,false,0,0,0,0,0,0,0,1,0,0,1,0
00:32:14,Rakan,true,0,0,0,4,0,7,0,0,1,0,0,0
00:30:04,Galio,false,0,0,0,1,0,6,0,0,0,0,0,0
00:21:17,Bard,false,1,0,0,2,0,0,0,0,0,0,0,0
00:32:58,Sion,false,0,0,0,4,0,2,0,0,0,0,0,0
00:28:09,Bard,false,0,0,0,2,0,0,0,0,0,0,1,0
00:30:52,Nautilus,false,0,0,0,4,0,1,0,0,0,0,1,0
00:29:24,Rell,true,1,0,0,3,0,0,0,0,0,0,2,0
00:15:15,Bard,true,0,0,0,0,0,0,0,0,0,0,0,0
00:30:58,Sion,false,0,0,0,2,0,0,0,0,0,0,0,0
00:30:14,Seraphine,true,0,0,0,2,0,2,0,0,0,0,0,0
00:29:20,Nautilus,true,1,0,0,2,0,2,0,0,0,0,1,0
00:25:25,Akshan,false,0,0,0,7,0,0,0,0,0,0,0,0
00:22:46,Milio,true,0,0,0,3,0,0,0,0,0,0,0,0
00:27:22,Milio,false,0,0,0,2,0,0,0,0,0,0,0,0
00:27:18,Thresh,false,0,0,0,1,0,0,0,0,0,0,0,0
00:17:54,Milio,true,1,0,0,10,0,0,0,0,0,0,0,0
00:28:42,Riven,true,0,0,0,1,0,1,0,0,0,0,0,0
00:24:32,Lulu,false,0,1,0,6,0,2,0,0,0,0,0,0
00:28:42,Thresh,true,0,0,0,11,0,2,0,0,0,0,0,0
00:23:24,Yuumi,true,0,0,0,7,0,0,0,0,0,0,0,0
00:20:23,Milio,true,0,1,0,14,0,1,1,0,2,0,0,0
00:20:44,Lulu,true,0,0,0,8,0,4,0,0,0,0,0,0
00:26:24,Milio,true,0,0,0,5,0,0,0,0,0,0,1,0
00:34:06,Rakan,false,0,0,0,8,0,0,0,0,0,0,1,0
00:38:11,Akshan,true,0,0,0,4,0,3,0,0,0,0,1,0
00:26:19,AurelionSol,false,0,0,0,6,0,2,0,0,0,0,0,0
00:16:21,Nami,true,2,0,0,7,0,1,0,0,0,0,0,0
00:20:42,Nautilus,true,0,0,0,1,0,2,0,0,0,0,2,0
00:28:34,Pyke,false,0,0,0,2,0,3,0,0,0,0,0,0
00:33:06,Thresh,true,0,0,0,10,0,0,0,0,2,0,0,0
00:25:31,Nautilus,true,1,0,0,3,0,2,0,0,0,0,3,0
00:32:08,Alistar,false,3,1,0,18,0,1,0,0,0,0,3,0
00:29:03,Milio,false,0,0,0,8,0,1,0,0,0,0,1,0
00:23:52,Nami,true,0,0,0,12,0,0,1,0,0,0,0,0
00:25:31,Yuumi,true,0,0,0,6,0,2,0,0,0,0,0,0
00:07:07,Seraphine,true,0,0,0,1,0,0,0,0,0,0,0,0
00:16:04,Rell,true,0,0,0,4,0,0,0,0,0,0,0,0
00:27:05,Bard,false,0,0,0,14,0,2,0,0,0,0,0,0
00:19:22,Nautilus,true,0,0,0,12,0,14,0,0,0,0,0,0
00:31:37,Seraphine,false,0,0,0,4,0,2,0,0,0,0,0,0
00:27:00,Seraphine,true,0,0,0,18,0,2,0,0,0,0,0,0
00:26:08,TahmKench,false,0,0,0,5,0,4,0,0,0,0,0,0
00:29:40,Neeko,false,0,0,0,2,0,8,0,0,0,0,0,0
00:39:02,Pyke,true,1,0,0,10,0,13,0,0,0,0,1,0
00:33:12,Rakan,false,2,0,0,9,0,3,0,0,0,0,3,0
00:25:11,Milio,false,0,0,0,1,0,0,0,0,0,0,0,0
00:24:38,Nami,true,0,0,0,14,0,4,0,0,0,0,1,0
00:26:29,Janna,true,0,0,0,1,0,0,0,0,0,0,2,0
00:29:42,Bard,true,1,0,0,5,0,1,0,0,1,0,2,2
00:37:30,Renata,false,0,0,0,10,0,2,0,0,0,0,3,0
00:35:38,Janna,true,0,1,0,8,0,0,1,0,0,0,1,2
00:23:22,Ashe,false,0,0,0,5,0,2,1,0,0,0,6,0
00:28:51,Kayn,false,0,0,0,6,0,3,0,0,0,0,3,0
00:28:06,Jhin,false,0,0,0,1,0,2,0,0,0,0,0,0
00:27:30,Lux,true,1,0,0,5,0,2,0,0,0,0,0,0
00:29:46,Lulu,false,0,0,0,6,0,0,0,0,0,0,0,0
00:23:01,Milio,false,0,0,0,5,0,0,0,0,0,0,0,0
00:22:27,Rakan,false,0,0,0,0,0,1,0,0,0,0,0,0
00:22:57,Nautilus,false,1,0,0,3,0,1,0,1,0,0,0,0
00:20:19,Milio,true,0,0,0,0,0,1,1,0,0,0,1,0
00:27:28,Nautilus,false,0,0,0,29,0,0,0,0,0,0,1,0
00:23:58,Thresh,true,0,0,0,11,0,0,0,0,0,0,0,0
00:18:41,Rakan,true,0,0,0,9,0,2,0,0,0,0,0,0
00:37:20,Leona,false,0,0,0,27,0,4,0,0,0,0,0,0
00:26:14,Pyke,false,0,0,0,11,0,0,0,0,0,0,1,0
00:23:38,Thresh,true,0,0,0,11,0,1,0,0,0,0,0,0
00:20:50,Nautilus,true,0,0,0,25,0,0,0,0,0,0,0,0
00:13:17,Varus,false,0,0,0,1,0,0,0,0,0,0,0,0
00:19:09,Milio,true,0,0,0,4,0,1,0,0,0,0,0,0
00:15:30,Bard,true,1,0,0,2,0,0,0,0,0,0,1,1
00:26:35,Nautilus,true,1,2,0,7,0,0,0,0,0,0,1,2
00:20:19,Rell,true,1,0,0,4,0,0,0,0,0,0,6,0
00:43:43,Nunu,false,0,0,0,6,0,3,0,0,0,0,0,0
00:26:08,Rell,false,0,0,0,8,0,0,0,0,0,0,0,0
00:23:38,Rakan,true,0,0,0,0,0,1,0,0,0,0,3,0
00:24:03,Lux,false,0,0,0,0,0,12,0,0,0,0,0,0
00:32:09,Thresh,false,0,0,0,22,0,5,0,0,0,0,0,0
00:45:38,Thresh,true,0,0,0,46,0,0,0,0,0,0,0,0
00:34:53,Rakan,true,0,0,0,10,0,1,2,0,0,0,0,0
00:32:17,Pyke,true,0,0,0,14,0,0,0,0,0,0,0,0
00:24:52,Thresh,true,0,0,0,6,0,0,0,0,0,0,0,0
00:23:12,Bard,true,1,0,0,6,0,0,0,0,0,0,0,0
00:15:13,Soraka,true,0,0,0,10,0,0,0,0,0,0,0,0
00:27:04,Pyke,false,0,0,0,5,0,0,0,0,0,0,0,0
00:15:50,Pyke,false,0,0,0,2,0,1,1,0,0,0,0,0
00:28:46,Bard,true,0,1,0,8,0,0,0,0,0,0,0,2
00:15:14,Pyke,true,0,0,0,1,0,0,0,0,0,0,2,0
00:26:34,Milio,true,1,1,0,7,0,1,0,0,1,0,7,0
00:29:25,Thresh,true,3,0,0,11,0,0,0,0,0,0,0,0
00:37:11,Ziggs,true,0,0,0,5,0,2,0,0,0,0,0,0
00:27:40,Yasuo,false,0,0,0,2,0,0,0,0,0,0,0,0
00:21:49,KSante,true,0,0,0,0,0,0,0,0,0,0,0,0
00:22:19,Annie,true,0,0,0,3,0,3,0,0,0,0,0,0
00:22:11,Renata,false,0,0,0,0,0,1,0,0,0,0,0,0
00:19:29,Kled,true,0,0,0,1,0,10,0,0,0,0,0,0
00:21:27,Bard,false,0,0,0,4,0,0,0,0,0,0,0,0
00:36:40,Ziggs,false,1,0,0,10,0,3,1,0,0,0,0,0
00:23:05,Senna,false,0,0,0,1,0,0,1,0,0,0,0,0
00:27:28,Nunu,true,0,0,0,3,0,1,1,0,0,0,1,0
00:08:24,Rakan,false,0,0,0,1,0,0,0,0,0,0,0,0
00:27:30,Blitzcrank,false,0,0,0,13,0,2,0,0,0,0,2,0
00:02:05,Pyke,true,0,0,0,0,0,0,0,0,0,0,0,0
00:23:42,Leona,false,0,0,0,3,0,0,0,0,0,1,0,2
00:15:12,Thresh,false,0,0,0,0,0,6,0,0,0,0,0,0
00:15:55,Rakan,false,0,0,0,1,0,0,0,0,0,0,0,2
00:18:45,Lulu,true,0,2,0,0,0,0,1,0,0,0,0,0
00:31:14,Milio,true,0,0,0,10,0,0,0,0,0,0,1,0
00:23:29,Zeri,false,0,0,0,0,0,0,0,0,0,0,0,0
00:31:32,Galio,false,0,0,0,7,0,5,0,0,0,0,1,0
00:26:52,Bard,true,0,0,0,4,0,0,2,0,1,0,1,0
00:25:52,Azir,false,0,0,0,1,0,0,0,0,0,0,0,0
00:37:05,Zed,true,0,0,0,9,0,1,0,0,0,0,1,0
00:26:20,Sejuani,true,0,0,0,3,0,1,0,0,0,0,0,0
00:36:33,Milio,false,1,0,0,16,0,0,0,0,0,0,0,0
00:30:11,Milio,true,2,0,0,2,0,1,0,0,0,0,0,0
00:15:13,TwistedFate,false,0,0,0,0,0,0,0,0,0,0,0,0
00:32:39,Rammus,true,0,0,0,3,0,1,0,0,0,0,3,0
00:26:29,Nunu,true,1,0,0,2,0,0,0,0,1,0,1,0
00:15:20,Rakan,true,0,0,0,3,0,4,0,0,0,0,6,1
00:29:56,Nidalee,false,0,0,0,1,0,0,0,0,0,0,0,0
00:15:36,Gragas,true,0,0,0,4,0,0,0,0,0,0,0,0
00:28:29,KSante,true,0,0,0,3,0,0,1,0,0,0,0,0
00:36:16,Malphite,true,0,0,0,4,0,0,0,1,0,0,0,0
00:24:43,Bard,false,0,0,0,2,0,2,0,0,0,0,0,0
00:31:03,Lux,false,0,0,0,3,0,4,0,0,0,0,0,0
00:15:58,Sylas,false,0,0,0,1,0,0,0,0,0,0,0,0
00:24:40,Rakan,false,0,1,0,1,0,3,0,0,0,0,3,0
00:19:40,Lulu,false,4,0,0,1,0,3,0,0,0,0,0,2
00:30:01,Blitzcrank,true,0,0,0,27,0,0,0,0,0,0,0,0
00:24:48,Belveth,true,0,0,0,0,0,0,0,0,0,0,1,0
00:17:00,Pyke,true,0,0,0,0,0,0,1,0,0,0,0,0
00:24:31,Leona,true,1,0,0,2,0,0,0,0,0,0,0,0
00:31:08,Bard,true,0,0,0,1,0,1,0,1,0,0,0,0
00:15:26,Rakan,false,0,0,0,1,0,0,0,0,0,0,1,0
00:18:20,Alistar,true,0,0,0,0,0,0,1,0,0,0,0,0
00:31:38,Qiyana,true,0,0,0,3,0,1,0,0,0,0,0,0
00:22:40,Rell,false,0,0,0,1,0,0,0,0,0,0,1,1
00:02:43,Alistar,true,0,0,0,1,0,0,0,0,0,0,0,0
00:31:59,Senna,false,0,0,0,5,0,2,0,0,0,0,0,0
00:23:03,JarvanIV,true,0,0,0,2,0,0,0,0,0,0,1,0
00:23:57,Amumu,true,0,0,0,2,0,1,0,0,0,0,1,0
00:29:09,Belveth,true,0,0,0,6,0,0,0,0,0,0,2,0
00:28:46,Ahri,false,0,0,0,1,0,17,0,0,0,0,2,0
00:19:35,Milio,false,0,0,0,3,0,0,0,0,0,0,0,0
00:13:19,Rell,true,0,0,0,1,0,0,0,0,0,0,0,0
00:28:33,Rakan,false,0,0,0,13,0,0,0,0,0,0,1,0
00:22:57,Rakan,true,0,0,0,11,0,1,0,0,0,0,1,0
00:34:22,Rell,false,0,0,0,4,0,0,0,0,0,0,3,0
00:27:34,Lulu,true,1,0,0,2,0,0,0,0,0,0,1,0
00:27:23,Pyke,false,0,0,0,9,0,1,0,0,0,0,0,0
00:28:04,Pyke,true,0,0,0,11,0,3,0,0,0,0,0,0
00:26:50,Milio,false,0,0,0,4,0,0,0,0,0,0,0,0
00:23:18,Milio,true,0,0,0,5,0,0,0,0,0,0,0,0
00:25:50,Bard,true,0,0,0,9,0,0,1,0,0,0,0,0
00:31:28,Pyke,true,0,0,0,0,0,0,1,0,0,0,0,0
00:32:38,Nami,true,0,0,0,2,0,0,0,0,0,0,0,0
00:28:53,Chogath,false,1,0,0,21,0,11,1,0,0,0,6,0
00:25:08,Sett,false,0,0,0,1,0,1,0,0,0,0,0,0
00:34:47,Rakan,true,0,0,0,11,0,3,0,0,0,0,1,0
00:32:00,Thresh,false,0,0,0,16,0,0,0,0,0,0,0,0
00:31:05,Ornn,false,0,0,0,6,0,3,0,0,1,0,0,0
00:32:44,Gwen,false,0,0,0,13,0,1,0,0,0,0,0,0
00:32:30,Sett,false,0,0,0,5,0,0,0,1,0,0,0,0
00:35:24,LeeSin,true,1,0,0,15,0,1,1,0,0,0,3,0
00:19:36,Gangplank,true,0,0,0,4,0,3,0,0,1,0,0,0
00:25:41,Riven,false,0,0,0,1,0,0,1,0,0,0,1,0
00:19:32,Nautilus,false,0,0,0,3,0,5,0,0,0,0,0,0
00:28:39,Bard,false,0,0,0,7,0,4,1,0,0,0,0,0
00:27:25,Senna,false,0,0,0,7,0,7,0,0,1,0,0,0
00:28:04,Pyke,false,0,0,0,8,0,0,0,0,0,0,2,0
00:29:43,KSante,false,0,0,0,18,0,4,0,0,0,0,0,0
00:15:53,Milio,true,0,0,0,2,0,0,0,0,0,0,0,0
00:16:39,LeeSin,false,0,0,0,3,0,3,1,0,0,0,0,0
00:30:40,Gragas,true,0,1,0,4,0,2,0,0,0,0,1,0
00:20:16,Sylas,false,0,0,0,1,0,0,0,0,0,0,0,0
00:37:09,Nautilus,false,1,0,0,12,0,4,0,0,0,0,1,0
00:20:24,Malphite,false,0,0,0,1,0,1,0,0,0,0,0,0
00:28:47,Rakan,true,0,0,0,1,0,1,0,0,0,0,1,0
00:27:32,Rakan,true,1,0,0,3,0,0,1,0,0,0,1,1
00:17:54,Ryze,false,0,0,0,4,0,5,0,0,0,0,0,0
00:30:25,Vladimir,true,0,0,0,3,0,2,0,1,0,0,0,0
00:39:00,Galio,true,0,0,0,3,0,20,0,0,0,0,0,0
00:35:10,Bard,true,0,0,0,4,0,0,0,0,0,0,0,0
00:23:51,Rakan,true,1,0,0,3,0,0,0,0,0,0,2,1
00:19:31,Thresh,true,0,0,0,0,0,0,0,0,2,0,0,0
00:20:56,Thresh,false,0,0,0,4,0,1,0,0,0,0,0,0
00:37:14,Braum,true,0,0,0,25,0,3,1,0,0,0,0,0
00:27:29,Veigar,true,0,0,0,4,0,0,0,0,0,0,0,0
00:29:45,Aphelios,true,0,0,0,2,0,6,0,0,0,0,0,0
00:15:58,Taric,true,0,0,0,0,0,5,0,0,0,0,0,0
00:19:25,Braum,true,0,0,0,0,0,1,0,0,0,0,0,0
00:20:27,Vex,false,0,0,0,8,0,3,0,0,0,0,0,0
00:32:33,Yasuo,true,0,2,0,12,0,13,0,0,0,0,1,0
00:32:09,Galio,true,0,0,0,9,0,0,2,0,0,0,2,0
00:12:28,Amumu,false,0,0,0,3,0,3,0,0,0,0,0,0
00:13:27,Nunu,true,0,0,0,0,0,5,0,0,0,0,0,0
00:26:12,Zeri,false,0,0,0,5,0,5,0,0,0,0,1,0
00:26:39,Seraphine,false,0,0,0,11,0,2,0,0,0,0,1,0
00:19:57,Ryze,false,0,0,0,0,0,0,0,0,0,0,0,0
00:13:45,Samira,false,0,0,0,0,0,0,0,0,0,0,0,0
00:21:28,Renata,true,0,0,0,0,0,0,0,0,0,0,0,0
00:20:23,Milio,false,0,0,0,0,0,1,0,0,0,0,0,0
00:24:34,Milio,true,0,0,0,6,0,2,1,0,0,0,0,0
00:17:55,Jhin,false,0,0,0,0,0,1,0,0,0,0,0,0
00:19:03,Thresh,true,0,0,0,1,0,0,0,0,0,0,0,0
00:21:05,Velkoz,true,0,0,0,2,0,5,0,0,0,0,0,0
00:17:54,Sion,true,0,0,0,0,0,0,0,0,0,0,0,0
00:31:15,Singed,false,0,0,0,4,0,3,0,0,0,0,0,0
00:16:10,KSante,true,0,0,0,1,0,0,0,0,0,0,0,0
00:11:57,FiddleSticks,false,0,0,0,0,0,0,0,0,0,0,0,0
00:32:19,Milio,false,0,0,0,0,0,3,0,0,0,0,1,0
00:24:48,Milio,true,0,0,0,2,0,0,0,1,0,0,0,0
00:25:29,Yuumi,true,0,0,0,3,0,0,0,0,0,0,0,0
00:30:56,Alistar,true,0,0,0,7,0,0,0,0,0,0,0,0
00:28:23,Ziggs,false,0,0,0,14,0,4,0,0,0,0,0,0
00:35:12,Bard,true,2,0,0,19,0,4,0,0,0,0,0,0
00:20:59,Senna,true,0,0,0,0,0,0,0,0,0,0,0,0
00:28:38,Milio,false,0,0,0,2,0,1,0,0,0,0,0,0
00:01:45,Pyke,true,0,0,0,0,0,0,0,0,0,0,0,0
00:23:37,Zed,false,0,0,0,3,0,8,1,0,0,0,0,0
00:29:41,Karma,false,0,0,0,2,0,7,1,0,0,0,0,0
00:28:39,Sion,true,0,0,0,1,0,7,0,0,0,0,0,0
00:18:42,Rakan,true,0,0,0,1,0,1,0,0,0,0,1,0
00:02:26,Aphelios,false,0,0,0,0,0,0,0,0,0,0,0,0
00:36:56,Lux,true,1,0,0,4,0,0,0,0,0,0,0,1
00:26:37,Karma,false,0,0,0,3,0,4,0,0,0,0,0,0
00:14:05,Ezreal,true,0,0,0,2,0,1,0,0,0,0,0,0
00:26:23,Pyke,true,1,0,0,6,0,0,1,0,0,0,0,0
00:27:32,AurelionSol,false,0,0,0,0,0,11,2,0,0,0,0,0
00:38:36,Thresh,false,3,0,0,4,0,4,0,0,0,0,1,0
00:27:37,Nautilus,false,0,0,0,5,0,0,0,0,0,0,2,0
00:30:08,Janna,true,0,0,0,4,0,0,1,0,1,0,5,0
00:29:45,Pyke,false,2,0,0,6,0,0,0,0,0,0,0,0
00:30:31,Rakan,true,0,0,0,5,0,0,1,0,0,0,3,0
00:31:57,Yuumi,false,0,0,0,5,0,4,0,0,0,0,0,0
00:38:03,Pyke,true,0,0,0,4,0,1,0,0,0,0,0,1
00:11:14,Nautilus,true,0,0,0,0,0,0,0,0,0,0,1,0
00:24:53,Yuumi,false,0,0,0,1,0,6,0,0,0,0,0,0
00:30:32,Bard,true,0,0,0,0,0,1,1,0,0,0,0,0
00:18:05,Kennen,false,0,0,0,0,0,0,0,0,0,0,0,0
00:25:26,Ezreal,false,0,0,0,0,0,0,0,0,0,0,0,0
00:37:03,Chogath,false,0,0,0,0,0,0,0,0,0,0,0,0
00:26:11,Xayah,false,0,0,0,0,0,0,0,0,0,0,0,0
00:27:28,Varus,false,0,0,0,4,0,0,0,0,0,0,0,0
00:22:05,Rakan,false,0,0,0,2,0,8,0,0,0,0,0,0
00:26:30,Lulu,false,0,0,0,2,0,2,0,0,0,0,0,0
00:20:27,Thresh,true,0,0,0,2,0,4,0,0,0,0,0,1
00:22:38,Karma,true,1,0,0,2,0,0,2,0,0,0,1,0
00:19:18,Lulu,false,0,0,0,5,0,0,0,0,0,0,0,0
00:25:48,Orianna,false,0,0,0,2,0,0,0,0,0,0,0,0
00:27:06,Leona,true,0,0,0,0,0,0,0,0,0,0,0,1
00:24:14,Morgana,true,0,0,0,0,0,1,0,0,0,0,1,0
00:27:06,Yuumi,false,0,0,0,8,0,0,0,0,0,0,1,0
00:21:32,Lulu,true,0,0,0,16,0,0,2,0,0,0,0,0
00:18:21,Zeri,true,0,0,0,3,0,1,0,0,0,0,0,0
00:27:04,Thresh,false,0,0,0,15,0,0,0,0,0,0,1,0
00:38:41,Morgana,false,0,0,0,6,0,2,0,0,0,0,0,0
00:23:00,Senna,true,0,0,0,4,0,0,0,0,0,0,0,0
00:15:18,Bard,true,0,0,0,1,0,0,0,0,0,0,0,0
00:30:20,Ornn,true,0,0,0,3,0,3,1,0,0,0,1,1
00:30:52,Yone,true,0,0,0,0,0,1,0,0,0,0,1,0
00:35:45,Nautilus,true,1,0,0,8,0,1,0,0,0,0,6,0
00:22:31,Sion,true,0,0,0,0,0,1,0,0,0,0,5,3
00:28:31,Nautilus,true,1,0,0,14,0,0,1,0,0,0,4,3
00:19:15,Pyke,true,0,0,0,3,0,0,3,0,0,0,2,2
00:29:09,Bard,false,0,0,0,0,0,2,1,0,0,0,0,0
00:29:25,Sion,false,0,0,0,1,0,4,0,0,0,0,0,0
00:28:38,Veigar,true,0,0,0,0,0,0,0,0,0,0,0,0
00:18:36,Sion,false,0,0,0,0,0,5,0,0,0,0,1,0
00:27:14,Nautilus,false,0,0,0,0,0,0,0,0,0,0,0,0
00:16:10,Seraphine,true,0,0,0,0,0,0,0,0,0,0,0,0
00:25:34,Pyke,false,0,0,0,1,0,1,1,0,0,0,0,0
00:37:58,Thresh,false,0,0,0,3,0,0,0,0,0,0,0,0
00:23:10,Rakan,true,0,0,0,4,0,0,1,0,0,0,3,2
00:25:13,Rakan,false,0,0,0,2,0,0,0,0,0,0,1,0
00:37:12,Alistar,false,0,0,0,6,0,0,4,0,0,0,0,0
00:25:41,Lulu,false,0,0,0,2,0,0,3,0,0,0,0,0
00:22:59,Nautilus,true,0,0,0,2,0,1,0,0,0,0,9,0
00:36:29,Alistar,true,0,0,0,2,0,0,1,0,0,0,0,0
00:30:33,Braum,true,1,0,0,7,0,0,0,0,0,0,3,0
00:37:33,Rakan,true,0,0,0,18,0,0,1,0,0,0,1,0
00:30:27,Yuumi,true,0,0,0,2,0,0,1,0,0,0,0,0
00:24:43,Alistar,false,0,0,0,0,0,1,1,0,0,0,0,0
00:27:08,Rakan,true,1,0,0,4,0,0,0,0,0,0,2,0
00:32:33,LeeSin,true,1,0,0,0,0,0,0,0,0,0,1,0
00:36:10,AurelionSol,false,0,0,0,8,0,1,0,0,0,0,1,1
00:25:16,Xayah,false,0,0,0,1,0,0,0,0,0,1,0,0
00:18:27,Rakan,false,0,0,0,0,0,0,0,0,0,0,0,0
00:30:13,Rakan,false,0,0,0,2,0,0,0,0,0,0,0,0
00:34:19,Pyke,false,0,0,0,0,0,5,0,0,0,0,0,0
00:25:49,Galio,true,0,0,0,0,0,9,0,0,0,0,1,0
00:29:15,Sion,false,0,0,0,3,0,5,0,0,0,0,1,0
00:26:06,Sett,true,0,0,0,2,0,0,0,0,0,0,0,0
00:25:08,Yasuo,false,0,0,0,1,0,0,0,0,0,0,0,0
00:32:58,Yuumi,false,1,0,0,5,0,0,0,0,0,0,0,0
00:41:29,Lux,false,0,0,0,1,0,1,1,0,0,0,0,0
00:25:08,Rengar,false,0,0,0,0,0,1,0,0,0,0,1,0
00:29:07,Lulu,false,0,0,0,4,0,8,3,0,0,0,0,0
00:24:03,Thresh,true,0,0,0,2,0,0,1,0,0,0,0,0
00:37:13,Rakan,true,0,0,0,9,0,0,1,0,0,1,2,2
00:19:34,Kaisa,false,0,0,0,0,0,0,0,0,0,0,0,0
00:36:38,Lulu,true,0,0,0,1,0,1,2,0,0,0,0,0
00:20:30,AurelionSol,true,0,0,0,0,0,0,1,0,0,0,0,0
00:15:41,Malphite,true,0,0,0,1,0,1,0,0,0,0,0,0
00:15:30,Sion,true,0,0,0,0,0,0,0,0,0,0,0,0
00:22:40,Rakan,true,3,0,0,2,0,0,0,0,0,0,5,1
00:31:26,Rakan,true,1,0,0,1,0,0,0,0,0,0,4,1
00:24:13,Rakan,true,0,0,0,1,0,0,0,0,0,0,1,0
